snapshot_date,slug,name,openalex_id,ror_id,works_count,works_count_incl_xpac,works_count_lineage_incl_xpac,cited_by_count,h_index,i10_index,two_yr_mean_citedness,ref_year,ca_works_ref,ca_oa_works_ref,ca_oa_share_ref,ca_doaj_works_ref,ca_doaj_share_ref,period_start,period_end,ca_works_period,ca_oa_works_period,ca_oa_share_period
2026-07-18,rwth-aachen,RWTH Aachen University,I887968799,04xfq0f34,159884,192704,193178,17451279,893,250348,2.4442004375796,2025,4441,3542,0.7976,726,0.1635,2020,2025,24754,16994,0.6865
2026-07-20,rwth-aachen,RWTH Aachen University,I887968799,04xfq0f34,159922,192794,193217,17456202,893,250399,2.44975663049416,2025,4443,3543,0.7974,726,0.1634,2020,2025,24755,16996,0.6866
2026-07-21,rwth-aachen,RWTH Aachen University,I887968799,04xfq0f34,159922,192794,193217,17456202,893,250399,2.44975663049416,2025,4443,3543,0.7974,726,0.1634,2020,2025,24755,16996,0.6866
2026-07-23,rwth-aachen,RWTH Aachen University,I887968799,04xfq0f34,160275,193062,193574,17486783,893,250884,2.46159476273736,2025,4445,3546,0.7978,726,0.1633,2020,2025,24775,17006,0.6864
2026-07-27,rwth-aachen,RWTH Aachen University,I887968799,04xfq0f34,160423,193269,193722,17500217,894,251088,2.4730523916154,2025,4447,3547,0.7976,726,0.1633,2020,2025,24780,17010,0.6864
2026-08-03,rwth-aachen,RWTH Aachen University,I887968799,04xfq0f34,160939,193769,194266,17629539,894,252468,2.490477067305,2025,4594,3683,0.8017,795,0.1731,2020,2025,25270,17483,0.6918
2026-08-10,rwth-aachen,RWTH Aachen University,I887968799,04xfq0f34,161290,194150,194647,17671923,895,253138,2.51428980162767,2025,4655,3729,0.8011,794,0.1706,2020,2025,25611,17652,0.6892
2026-08-17,rwth-aachen,RWTH Aachen University,I887968799,04xfq0f34,161458,194272,194415,17788890,900,253678,2.55786786383288,2025,4658,3732,0.8012,798,0.1713,2020,2025,25626,17664,0.6893
2026-08-24,rwth-aachen,RWTH Aachen University,I887968799,04xfq0f34,162684,196028,196236,17803568,903,253686,2.51881596356811,2025,4712,3779,0.802,876,0.1859,2020,2025,25719,17795,0.6919
